ZFIN ID	Human NCBI Gene ID
ZDB-GENE-030131-1518	9659
ZDB-GENE-030131-1528	5442
ZDB-GENE-030131-1531	9114
ZDB-GENE-030131-1533	143458
ZDB-GENE-030131-1534	4012
ZDB-GENE-030131-1535	55148
ZDB-GENE-030131-1558	9125
ZDB-GENE-030131-1565	1654
ZDB-GENE-030131-1566	375611
ZDB-GENE-030131-1571	91010
ZDB-GENE-030131-1574	51433
ZDB-GENE-030131-1577	8842
ZDB-GENE-030131-158	55178
ZDB-GENE-030131-1582	164395
ZDB-GENE-030131-1583	285126
ZDB-GENE-030131-1598	8763
ZDB-GENE-030131-1599	10609
ZDB-GENE-030131-1600	2130
ZDB-GENE-030131-1613	133060
ZDB-GENE-030131-1620	10154
ZDB-GENE-030131-1621	55167
ZDB-GENE-030131-1623	340719
ZDB-GENE-030131-1629	800
ZDB-GENE-030131-1633	10533
ZDB-GENE-030131-1647	142689
ZDB-GENE-030131-1650	57455
ZDB-GENE-030131-1658	10278
ZDB-GENE-030131-1662	1832
ZDB-GENE-030131-1665	11169
ZDB-GENE-030131-1670	9306
ZDB-GENE-030131-1673	55735
ZDB-GENE-030131-1677	161436
ZDB-GENE-030131-168	23521
ZDB-GENE-030131-1684	9748
ZDB-GENE-030131-1689	10762
ZDB-GENE-030131-1693	11333
ZDB-GENE-030131-1695	55038
ZDB-GENE-030131-1699	1182
ZDB-GENE-030131-1704	9923
ZDB-GENE-030131-1711	116983
ZDB-GENE-030131-1715	10513
ZDB-GENE-030131-1717	22936
ZDB-GENE-030131-1723	60684
ZDB-GENE-030131-1725	4820
ZDB-GENE-030131-1731	9211
ZDB-GENE-030131-1735	23523
ZDB-GENE-030131-1736	11340
ZDB-GENE-030131-1738	79177
ZDB-GENE-030131-1740	91012
ZDB-GENE-030131-1747	286826
ZDB-GENE-030131-1768	214
ZDB-GENE-030131-1770	51768
ZDB-GENE-030131-1783	23143
ZDB-GENE-030131-179	9798
ZDB-GENE-030131-1791	10915
ZDB-GENE-030131-1796	9678
ZDB-GENE-030131-1798	26254
ZDB-GENE-030131-18	10521
ZDB-GENE-030131-180	967
ZDB-GENE-030131-1809	51496
ZDB-GENE-030131-1811	57458
ZDB-GENE-030131-1819	4792
ZDB-GENE-030131-1826	1636
ZDB-GENE-030131-1827	5223
ZDB-GENE-030131-183	905
ZDB-GENE-030131-1830	64750
ZDB-GENE-030131-1833	88455
ZDB-GENE-030131-1835	6602
ZDB-GENE-030131-184	10106
ZDB-GENE-030131-185	3182
ZDB-GENE-030131-1862	63979
ZDB-GENE-030131-1868	115701
ZDB-GENE-030131-1869	10598
ZDB-GENE-030131-1873	51535
ZDB-GENE-030131-1874	1305
ZDB-GENE-030131-1901	11143
ZDB-GENE-030131-1902	29941
ZDB-GENE-030131-1904	5291
ZDB-GENE-030131-1917	29127
ZDB-GENE-030131-1921	4082
ZDB-GENE-030131-1923	8723
ZDB-GENE-030131-1927	51428
ZDB-GENE-030131-1928	55254
ZDB-GENE-030131-1935	27145
ZDB-GENE-030131-1936	3927
ZDB-GENE-030131-1946	26118
ZDB-GENE-030131-1949	9101
ZDB-GENE-030131-1957	79094
ZDB-GENE-030131-1959	2966
ZDB-GENE-030131-1961	54838
ZDB-GENE-030131-1966	23152
ZDB-GENE-030131-1968	10024
ZDB-GENE-030131-1980	2622
ZDB-GENE-030131-1985	7373
ZDB-GENE-030131-1986	83692
ZDB-GENE-030131-1988	23767
ZDB-GENE-030131-1989	7704
ZDB-GENE-030131-1998	64793
ZDB-GENE-030131-202	11218
ZDB-GENE-030131-2022	6234
ZDB-GENE-030131-2025	4736
ZDB-GENE-030131-2032	3069
ZDB-GENE-030131-204	6880
ZDB-GENE-030131-2040	89
ZDB-GENE-030131-2042	55737
ZDB-GENE-030131-2046	83723
ZDB-GENE-030131-2049	4144
ZDB-GENE-030131-2052	401265
ZDB-GENE-030131-2056	1185
ZDB-GENE-030131-2057	54758
ZDB-GENE-030131-2063	114991
ZDB-GENE-030131-2064	23329
ZDB-GENE-030131-2066	25942
ZDB-GENE-030131-2069	10938
ZDB-GENE-030131-207	79625
ZDB-GENE-030131-2074	9698
ZDB-GENE-030131-2081	10953
ZDB-GENE-030131-2084	57124
ZDB-GENE-030131-2085	9045
ZDB-GENE-030131-210	26097
ZDB-GENE-030131-2100	431705
ZDB-GENE-030131-212	2125
ZDB-GENE-030131-2140	29072
ZDB-GENE-030131-2143	4967
ZDB-GENE-030131-2145	2316
ZDB-GENE-030131-2146	10199
ZDB-GENE-030131-215	1072
ZDB-GENE-030131-2152	144165
ZDB-GENE-030131-2159	6507
ZDB-GENE-030131-2165	4802
ZDB-GENE-030131-2168	344
ZDB-GENE-030131-2172	10988
ZDB-GENE-030131-2173	1982
ZDB-GENE-030131-2179	23670
ZDB-GENE-030131-2182	5036
ZDB-GENE-030131-2184	55341
ZDB-GENE-030131-2185	1462
ZDB-GENE-030131-2193	639
ZDB-GENE-030131-2194	55030
ZDB-GENE-030131-2196	56252
ZDB-GENE-030131-2201	727857
ZDB-GENE-030131-2202	51006
ZDB-GENE-030131-2207	55906
ZDB-GENE-030131-2209	26164
ZDB-GENE-030131-2211	718
ZDB-GENE-030131-2214	200186
ZDB-GENE-030131-2219	22920
ZDB-GENE-030131-2220	2342
ZDB-GENE-030131-2221	6418
ZDB-GENE-030131-223	6741
ZDB-GENE-030131-224	648
ZDB-GENE-030131-2248	160518
ZDB-GENE-030131-2249	10949
ZDB-GENE-030131-2258	7464
ZDB-GENE-030131-2260	54816
ZDB-GENE-030131-2279	113246
ZDB-GENE-030131-2281	1287
ZDB-GENE-030131-2283	665
ZDB-GENE-030131-2286	79001
ZDB-GENE-030131-2291	57545
ZDB-GENE-030131-2293	379
ZDB-GENE-030131-2299	1213
ZDB-GENE-030131-2303	26168
ZDB-GENE-030131-2308	23533
ZDB-GENE-030131-2310	56910
ZDB-GENE-030131-2317	2130
ZDB-GENE-030131-2327	81542
ZDB-GENE-030131-2332	1978
ZDB-GENE-030131-2333	3074
ZDB-GENE-030131-2341	9862
ZDB-GENE-030131-2348	9217
ZDB-GENE-030131-235	113130
ZDB-GENE-030131-2352	9445
ZDB-GENE-030131-2360	2589
ZDB-GENE-030131-2361	11318
ZDB-GENE-030131-2365	5082
ZDB-GENE-030131-2374	90379
ZDB-GENE-030131-2378	572
ZDB-GENE-030131-2390	165
ZDB-GENE-030131-2391	677
ZDB-GENE-030131-2392	80155
ZDB-GENE-030131-2399	6732
ZDB-GENE-030131-2401	201799
ZDB-GENE-030131-2403	23318
ZDB-GENE-030131-2408	7750
ZDB-GENE-030131-2411	3054
ZDB-GENE-030131-2412	22824
ZDB-GENE-030131-2415	857
ZDB-GENE-030131-2416	50848
ZDB-GENE-030131-2420	6427
ZDB-GENE-030131-2421	9869
ZDB-GENE-030131-2422	5451
ZDB-GENE-030131-2426	6252
ZDB-GENE-030131-2427	1294
ZDB-GENE-030131-2433	90007
ZDB-GENE-030131-2438	55074
ZDB-GENE-030131-2439	257160
ZDB-GENE-030131-2449	153090
ZDB-GENE-030131-2453	7153
ZDB-GENE-030131-2458	56172
ZDB-GENE-030131-246	51231
ZDB-GENE-030131-2466	51163
ZDB-GENE-030131-2469	84153
ZDB-GENE-030131-2474	57198
ZDB-GENE-030131-2480	26353
ZDB-GENE-030131-2485	2665
ZDB-GENE-030131-2492	7536
ZDB-GENE-030131-2508	55316
ZDB-GENE-030131-251	3080
ZDB-GENE-030131-2513	8635
ZDB-GENE-030131-2517	55200
ZDB-GENE-030131-2519	27327
ZDB-GENE-030131-2523	7024
ZDB-GENE-030131-2535	11216
ZDB-GENE-030131-2538	6464
ZDB-GENE-030131-2542	7764
ZDB-GENE-030131-2547	6764
ZDB-GENE-030131-2552	79581
ZDB-GENE-030131-2554	54935
ZDB-GENE-030131-2559	57147
ZDB-GENE-030131-2560	283431
ZDB-GENE-030131-2568	157777
ZDB-GENE-030131-2575	24148
ZDB-GENE-030131-2576	7052
ZDB-GENE-030131-2579	3837
ZDB-GENE-030131-2581	7468
ZDB-GENE-030131-2585	10482
ZDB-GENE-030131-2590	9685
ZDB-GENE-030131-2592	51460
ZDB-GENE-030131-260	6574
ZDB-GENE-030131-2602	3642
ZDB-GENE-030131-2603	8454
ZDB-GENE-030131-2614	6002
ZDB-GENE-030131-2617	64761
ZDB-GENE-030131-2621	9816
ZDB-GENE-030131-2624	51322
ZDB-GENE-030131-2628	84206
ZDB-GENE-030131-263	27339
ZDB-GENE-030131-2631	118461
ZDB-GENE-030131-2635	11156
ZDB-GENE-030131-2637	22809
ZDB-GENE-030131-2638	201595
ZDB-GENE-030131-264	462
ZDB-GENE-030131-2642	3301
ZDB-GENE-030131-2643	157567
ZDB-GENE-030131-2646	84081
ZDB-GENE-030131-2649	64419
ZDB-GENE-030131-2656	65125
ZDB-GENE-030131-267	23476
ZDB-GENE-030131-2670	64837
ZDB-GENE-030131-2671	90293
ZDB-GENE-030131-269	10959
ZDB-GENE-030131-2694	2957
ZDB-GENE-030131-2696	55909
ZDB-GENE-030131-2702	7249
ZDB-GENE-030131-2709	63978
ZDB-GENE-030131-2711	5717
ZDB-GENE-030131-2712	23041
ZDB-GENE-030131-2714	5279
ZDB-GENE-030131-2721	120
ZDB-GENE-030131-2725	54788
ZDB-GENE-030131-2735	7321
ZDB-GENE-030131-274	55660
ZDB-GENE-030131-2743	1832
ZDB-GENE-030131-2748	8662
ZDB-GENE-030131-2752	9842
ZDB-GENE-030131-2767	80762
ZDB-GENE-030131-2768	57472
ZDB-GENE-030131-2772	29071
ZDB-GENE-030131-2773	51592
ZDB-GENE-030131-2774	9564
ZDB-GENE-030131-2784	51155
ZDB-GENE-030131-2785	10735
ZDB-GENE-030131-2789	9899
ZDB-GENE-030131-2797	81545
ZDB-GENE-030131-2799	55256
ZDB-GENE-030131-2804	8445
ZDB-GENE-030131-2805	5420
ZDB-GENE-030131-2808	5436
ZDB-GENE-030131-2809	55070
ZDB-GENE-030131-2810	84320
ZDB-GENE-030131-2816	84189
ZDB-GENE-030131-2818	3732
ZDB-GENE-030131-2826	7089
ZDB-GENE-030131-2829	6667
ZDB-GENE-030131-283	1965
ZDB-GENE-030131-2831	148
ZDB-GENE-030131-2838	6832
ZDB-GENE-030131-2841	6626
ZDB-GENE-030131-2843	8220
ZDB-GENE-030131-2845	6788
ZDB-GENE-030131-2854	8623
ZDB-GENE-030131-2855	171017
ZDB-GENE-030131-2856	8736
ZDB-GENE-030131-2857	3732
ZDB-GENE-030131-2860	6446
ZDB-GENE-030131-2861	3607
ZDB-GENE-030131-2862	6868
ZDB-GENE-030131-2872	8887
ZDB-GENE-030131-2873	6884
ZDB-GENE-030131-2878	10788
ZDB-GENE-030131-2879	84928
ZDB-GENE-030131-2884	10294
ZDB-GENE-030131-2887	55703
ZDB-GENE-030131-2891	22827
ZDB-GENE-030131-29	409
ZDB-GENE-030131-2900	200081
ZDB-GENE-030131-2905	55215
ZDB-GENE-030131-2906	9926
ZDB-GENE-030131-2908	56603
ZDB-GENE-030131-2912	51250
ZDB-GENE-030131-2913	57561
ZDB-GENE-030131-2921	1737
ZDB-GENE-030131-2928	1120
ZDB-GENE-030131-2931	10135
ZDB-GENE-030131-2934	5774
ZDB-GENE-030131-2935	3481
ZDB-GENE-030131-2939	5127
ZDB-GENE-030131-294	10296
ZDB-GENE-030131-2941	51430
ZDB-GENE-030131-2957	4591
ZDB-GENE-030131-2958	1477
ZDB-GENE-030131-296	79183
ZDB-GENE-030131-2963	10273
ZDB-GENE-030131-2964	7171
ZDB-GENE-030131-2965	84230
ZDB-GENE-030131-2969	9921
ZDB-GENE-030131-2974	2475
ZDB-GENE-030131-2976	23594
ZDB-GENE-030131-2977	7332
ZDB-GENE-030131-2978	79832
ZDB-GENE-030131-298	1196
ZDB-GENE-030131-2987	10767
ZDB-GENE-030131-2991	7071
ZDB-GENE-030131-2993	9855
ZDB-GENE-030131-2997	221150
ZDB-GENE-030131-3003	6928
ZDB-GENE-030131-3007	10962
ZDB-GENE-030131-3008	151987
ZDB-GENE-030131-3016	23271
ZDB-GENE-030131-3019	5936
ZDB-GENE-030131-3022	10181
ZDB-GENE-030131-3023	25800
ZDB-GENE-030131-3026	1613
ZDB-GENE-030131-3027	535
ZDB-GENE-030131-3028	11016
ZDB-GENE-030131-3029	11167
ZDB-GENE-030131-3033	84249
ZDB-GENE-030131-3036	9802
ZDB-GENE-030131-3038	25798
ZDB-GENE-030131-304	5706
ZDB-GENE-030131-3043	2071
ZDB-GENE-030131-3055	10869
ZDB-GENE-030131-306	60560
ZDB-GENE-030131-3060	1576
ZDB-GENE-030131-3062	64328
ZDB-GENE-030131-3063	718
ZDB-GENE-030131-3065	57153
ZDB-GENE-030131-3077	6533
ZDB-GENE-030131-3085	8894
ZDB-GENE-030131-309	23176
ZDB-GENE-030131-3093	3338
ZDB-GENE-030131-3097	23132
ZDB-GENE-030131-31	9628
ZDB-GENE-030131-3101	60681
ZDB-GENE-030131-3102	3162
ZDB-GENE-030131-3108	728661
ZDB-GENE-030131-3112	28987
ZDB-GENE-030131-3113	9924
ZDB-GENE-030131-3124	27044
ZDB-GENE-030131-3127	22856
ZDB-GENE-030131-3132	51101
ZDB-GENE-030131-3133	8553
ZDB-GENE-030131-3135	54885
ZDB-GENE-030131-3136	56896
ZDB-GENE-030131-3141	11331
ZDB-GENE-030131-3143	337
ZDB-GENE-030131-3148	8091
ZDB-GENE-030131-3149	9231
ZDB-GENE-030131-3151	3609
ZDB-GENE-030131-3157	1723
ZDB-GENE-030131-3158	6513
ZDB-GENE-030131-3161	4864
ZDB-GENE-030131-3165	5351
ZDB-GENE-030131-3167	25974
ZDB-GENE-030131-3178	51523
ZDB-GENE-030131-3187	164
ZDB-GENE-030131-3188	192683
ZDB-GENE-030131-3189	64429
ZDB-GENE-030131-3191	146956
ZDB-GENE-030131-3196	9126
ZDB-GENE-030131-3197	153527
ZDB-GENE-030131-3200	2186
ZDB-GENE-030131-3202	1192
ZDB-GENE-030131-3205	29914
ZDB-GENE-030131-3207	6873
ZDB-GENE-030131-3208	10724
ZDB-GENE-030131-321	1025
ZDB-GENE-030131-3217	8542
ZDB-GENE-030131-322	167838
ZDB-GENE-030131-3222	55858
ZDB-GENE-030131-3224	23038
ZDB-GENE-030131-3230	10290
ZDB-GENE-030131-3231	51301
ZDB-GENE-030131-3232	10013
ZDB-GENE-030131-3235	90102
ZDB-GENE-030131-3238	26986
ZDB-GENE-030131-3246	11273
ZDB-GENE-030131-3250	1374
ZDB-GENE-030131-3251	55291
ZDB-GENE-030131-3255	23512
ZDB-GENE-030131-3256	80152
ZDB-GENE-030131-3264	55612
ZDB-GENE-030131-3272	9877
ZDB-GENE-030131-3273	11168
ZDB-GENE-030131-3275	51692
ZDB-GENE-030131-3277	6888
ZDB-GENE-030131-3278	132320
ZDB-GENE-030131-3281	1727
ZDB-GENE-030131-3286	23503
ZDB-GENE-030131-3290	9570
ZDB-GENE-030131-3294	55239
ZDB-GENE-030131-3299	8034
ZDB-GENE-030131-330	25874
ZDB-GENE-030131-3306	6596
ZDB-GENE-030131-3308	57613
ZDB-GENE-030131-333	80335
ZDB-GENE-030131-337	3005
ZDB-GENE-030131-3374	221154
ZDB-GENE-030131-3375	550
ZDB-GENE-030131-3376	8452
ZDB-GENE-030131-338	79915
ZDB-GENE-030131-3389	124997
ZDB-GENE-030131-3399	667
ZDB-GENE-030131-34	5217
ZDB-GENE-030131-340	2731
ZDB-GENE-030131-3404	7248
ZDB-GENE-030131-3406	55183
ZDB-GENE-030131-341	3146
ZDB-GENE-030131-3410	115761
ZDB-GENE-030131-3421	54487
ZDB-GENE-030131-3431	5412
ZDB-GENE-030131-3432	10735
ZDB-GENE-030131-3435	55359
ZDB-GENE-030131-3445	23405
ZDB-GENE-030131-3464	10073
ZDB-GENE-030131-3497	91807
ZDB-GENE-030131-3502	63915
ZDB-GENE-030131-3507	10914
ZDB-GENE-030131-3509	80007
ZDB-GENE-030131-3511	5798
ZDB-GENE-030131-3513	64779
ZDB-GENE-030131-3522	55743
ZDB-GENE-030131-3527	144455
ZDB-GENE-030131-3529	9969
ZDB-GENE-030131-3539	1512
ZDB-GENE-030131-3543	64431
ZDB-GENE-030131-3544	2959
ZDB-GENE-030131-3548	404636
ZDB-GENE-030131-355	58490
ZDB-GENE-030131-3552	91433
ZDB-GENE-030131-3553	26984
ZDB-GENE-030131-3554	55732
ZDB-GENE-030131-3556	144699
ZDB-GENE-030131-3562	8904
ZDB-GENE-030131-3564	63027
ZDB-GENE-030131-3566	22978
ZDB-GENE-030131-3568	8462
ZDB-GENE-030131-3570	8543
ZDB-GENE-030131-3573	219654
ZDB-GENE-030131-3586	96459
ZDB-GENE-030131-3587	23075
ZDB-GENE-030131-3595	23275
ZDB-GENE-030131-3606	23499
ZDB-GENE-030131-362	25957
ZDB-GENE-030131-3625	81887
ZDB-GENE-030131-3627	401494
ZDB-GENE-030131-3633	8482
ZDB-GENE-030131-3647	9578
ZDB-GENE-030131-3654	221833
ZDB-GENE-030131-3656	7874
ZDB-GENE-030131-3663	16
ZDB-GENE-030131-3665	29841
ZDB-GENE-030131-3667	84061
ZDB-GENE-030131-3670	22929
ZDB-GENE-030131-3671	9289
ZDB-GENE-030131-3673	26262
ZDB-GENE-030131-3684	6444
ZDB-GENE-030131-3689	22944
ZDB-GENE-030131-3694	51617
ZDB-GENE-030131-3695	7158
ZDB-GENE-030131-37	989
ZDB-GENE-030131-3703	22828
ZDB-GENE-030131-3705	5858
ZDB-GENE-030131-3708	3916
ZDB-GENE-030131-371	55759
ZDB-GENE-030131-3715	10240
ZDB-GENE-030131-3724	3801
ZDB-GENE-030131-3725	646
ZDB-GENE-030131-3727	27111
ZDB-GENE-030131-3729	6538
ZDB-GENE-030131-373	1471
ZDB-GENE-030131-3731	3192
ZDB-GENE-030131-3745	2045
ZDB-GENE-030131-3756	8487
ZDB-GENE-030131-3758	5799
ZDB-GENE-030131-3759	5062
ZDB-GENE-030131-3762	55720
ZDB-GENE-030131-3767	23043
ZDB-GENE-030131-377	11054
ZDB-GENE-030131-3776	5728
ZDB-GENE-030131-3777	23435
ZDB-GENE-030131-378	51663
ZDB-GENE-030131-3782	9646
ZDB-GENE-030131-3785	78994
ZDB-GENE-030131-3789	8563
ZDB-GENE-030131-3790	22879
ZDB-GENE-030131-3805	1146
ZDB-GENE-030131-3809	6714
ZDB-GENE-030131-3810	85464
ZDB-GENE-030131-3813	54903
ZDB-GENE-030131-3825	201164
ZDB-GENE-030131-3827	3646
ZDB-GENE-030131-383	229
ZDB-GENE-030131-3831	84135
ZDB-GENE-030131-3844	7345
ZDB-GENE-030131-3856	222236
ZDB-GENE-030131-3869	253714
ZDB-GENE-030131-3876	57649
ZDB-GENE-030131-3885	4661
ZDB-GENE-030131-3892	81573
ZDB-GENE-030131-3893	222223
ZDB-GENE-030131-3904	3636
ZDB-GENE-030131-3906	2819
ZDB-GENE-030131-3920	23232
ZDB-GENE-030131-3922	201176
ZDB-GENE-030131-3932	29123
ZDB-GENE-030131-3936	56257
ZDB-GENE-030131-3942	4289
ZDB-GENE-030131-3946	8178
ZDB-GENE-030131-395	8539
ZDB-GENE-030131-3951	9689
ZDB-GENE-030131-3955	142
ZDB-GENE-030131-3967	1838
ZDB-GENE-030131-3973	64794
ZDB-GENE-030131-3980	22931
ZDB-GENE-030131-3982	55201
ZDB-GENE-030131-400	10589
ZDB-GENE-030131-4006	9361
ZDB-GENE-030131-4011	5631
ZDB-GENE-030131-4012	164684
ZDB-GENE-030131-4013	10215
ZDB-GENE-030131-4017	54888
ZDB-GENE-030131-4022	80000
ZDB-GENE-030131-4025	202018
ZDB-GENE-030131-4027	26271
ZDB-GENE-030131-403	148327
ZDB-GENE-030131-4041	51227
ZDB-GENE-030131-4042	811
ZDB-GENE-030131-4044	92922
ZDB-GENE-030131-405	22889
ZDB-GENE-030131-4053	129293
ZDB-GENE-030131-4075	5143
ZDB-GENE-030131-4076	22984
ZDB-GENE-030131-4078	90957
ZDB-GENE-030131-408	10477
ZDB-GENE-030131-4086	11261
ZDB-GENE-030131-4089	5033
ZDB-GENE-030131-409	57708
ZDB-GENE-030131-4091	126308
ZDB-GENE-030131-4097	85508
ZDB-GENE-030131-41	145282
ZDB-GENE-030131-4108	51143
ZDB-GENE-030131-4110	27145
ZDB-GENE-030131-4116	51474
ZDB-GENE-030131-4120	55904
ZDB-GENE-030131-4127	527
ZDB-GENE-030131-4135	3660
ZDB-GENE-030131-4145	2011
ZDB-GENE-030131-4146	131601
ZDB-GENE-030131-4148	11167
ZDB-GENE-030131-415	79005
ZDB-GENE-030131-4153	10600
ZDB-GENE-030131-4154	55132
ZDB-GENE-030131-4155	79768
ZDB-GENE-030131-4156	27291
ZDB-GENE-030131-417	5317
ZDB-GENE-030131-4172	23345
ZDB-GENE-030131-4173	8204
ZDB-GENE-030131-4174	4502
ZDB-GENE-030131-418	23603
ZDB-GENE-030131-4182	90864
ZDB-GENE-030131-4189	11014
ZDB-GENE-030131-419	25926
ZDB-GENE-030131-4194	26268
ZDB-GENE-030131-4195	7319
ZDB-GENE-030131-4198	54916
ZDB-GENE-030131-4199	29114
ZDB-GENE-030131-4209	10791
ZDB-GENE-030131-4212	23002
ZDB-GENE-030131-4214	4152
ZDB-GENE-030131-4218	57526
ZDB-GENE-030131-4219	25973
ZDB-GENE-030131-4255	125150
ZDB-GENE-030131-4257	10131
ZDB-GENE-030131-4258	10362
ZDB-GENE-030131-426	1822
ZDB-GENE-030131-4265	56928
ZDB-GENE-030131-4270	54084
ZDB-GENE-030131-4275	10212
ZDB-GENE-030131-428	5108
ZDB-GENE-030131-4282	302
ZDB-GENE-030131-4286	6184
ZDB-GENE-030131-4287	79983
ZDB-GENE-030131-4289	60558
ZDB-GENE-030131-4298	84699
ZDB-GENE-030131-431	5715
ZDB-GENE-030131-4311	9267
ZDB-GENE-030131-4320	55362
ZDB-GENE-030131-4324	3958
ZDB-GENE-030131-4325	81603
ZDB-GENE-030131-4327	23368
ZDB-GENE-030131-433	6418
ZDB-GENE-030131-4334	466
ZDB-GENE-030131-4336	254225
ZDB-GENE-030131-4343	6155
ZDB-GENE-030131-4356	23358
ZDB-GENE-030131-4357	8570
ZDB-GENE-030131-4362	2063
ZDB-GENE-030131-4368	23090
ZDB-GENE-030131-437	54059
ZDB-GENE-030131-439	51251
ZDB-GENE-030131-4400	1277
ZDB-GENE-030131-4402	5756
ZDB-GENE-030131-4408	23645
ZDB-GENE-030131-441	83700
ZDB-GENE-030131-4411	29780
ZDB-GENE-030131-4415	57515
ZDB-GENE-030131-4420	5198
ZDB-GENE-030131-4424	152007
ZDB-GENE-030131-4426	10787
ZDB-GENE-030131-443	533
ZDB-GENE-030131-4430	23590
ZDB-GENE-030131-4433	5531
ZDB-GENE-030131-4437	4706
ZDB-GENE-030131-4449	2108
ZDB-GENE-030131-445	5928
ZDB-GENE-030131-4450	3104
ZDB-GENE-030131-4459	57492
ZDB-GENE-030131-4460	116225
ZDB-GENE-030131-4471	23164
ZDB-GENE-030131-4473	8573
ZDB-GENE-030131-4476	54927
ZDB-GENE-030131-4477	55727
ZDB-GENE-030131-4482	154007
ZDB-GENE-030131-4485	83642
ZDB-GENE-030131-4486	54443
ZDB-GENE-030131-4487	9632
ZDB-GENE-030131-4490	2034
ZDB-GENE-030131-4491	339287
ZDB-GENE-030131-4497	83874
ZDB-GENE-030131-450	10042
ZDB-GENE-030131-4505	57647
ZDB-GENE-030131-451	83475
ZDB-GENE-030131-4512	23264
ZDB-GENE-030131-4513	79968
ZDB-GENE-030131-4524	6455
ZDB-GENE-030131-4532	1108
ZDB-GENE-030131-4544	64710
ZDB-GENE-030131-4546	92345
ZDB-GENE-030131-4557	2962
ZDB-GENE-030131-457	29115
ZDB-GENE-030131-458	10527
ZDB-GENE-030131-4581	9972
ZDB-GENE-030131-4591	63924
ZDB-GENE-030131-4600	8694
ZDB-GENE-030131-4605	7422
ZDB-GENE-030131-4606	2147
ZDB-GENE-030131-4610	285636
ZDB-GENE-030131-4622	6476
ZDB-GENE-030131-4623	10562
ZDB-GENE-030131-4628	284111
ZDB-GENE-030131-4631	7274
ZDB-GENE-030131-4637	10614
ZDB-GENE-030131-464	134430
ZDB-GENE-030131-4642	126321
ZDB-GENE-030131-4648	6948
ZDB-GENE-030131-4652	2494
ZDB-GENE-030131-4653	26471
ZDB-GENE-030131-4656	56674
ZDB-GENE-030131-4661	6564
ZDB-GENE-030131-4663	91584
ZDB-GENE-030131-4665	23219
ZDB-GENE-030131-469	170463
ZDB-GENE-030131-4694	5921
ZDB-GENE-030131-4695	81537
ZDB-GENE-030131-4700	254428
ZDB-GENE-030131-4704	79020
ZDB-GENE-030131-4714	79158
ZDB-GENE-030131-4718	6050
ZDB-GENE-030131-4721	3026
ZDB-GENE-030131-4741	2275
ZDB-GENE-030131-4743	6750
ZDB-GENE-030131-4744	63943
ZDB-GENE-030131-475	7050
ZDB-GENE-030131-4755	340024
ZDB-GENE-030131-4775	4925
ZDB-GENE-030131-478	4719
ZDB-GENE-030131-4780	23151
ZDB-GENE-030131-4781	290
ZDB-GENE-030131-4783	79634
ZDB-GENE-030131-4791	29901
ZDB-GENE-030131-4797	80022
ZDB-GENE-030131-4801	79447
ZDB-GENE-030131-4803	9219
ZDB-GENE-030131-4813	57018
ZDB-GENE-030131-482	84335
ZDB-GENE-030131-4823	9443
ZDB-GENE-030131-4824	25894
ZDB-GENE-030131-4825	51507
ZDB-GENE-030131-4827	64399
ZDB-GENE-030131-4831	83931
ZDB-GENE-030131-4833	6563
ZDB-GENE-030131-4833	8170
ZDB-GENE-030131-4837	7840
ZDB-GENE-030131-4851	57604
ZDB-GENE-030131-4862	10492
ZDB-GENE-030131-4865	8658
ZDB-GENE-030131-4867	6760
ZDB-GENE-030131-4869	2820
ZDB-GENE-030131-4872	11264
ZDB-GENE-030131-490	23592
ZDB-GENE-030131-4900	6748
ZDB-GENE-030131-4907	4763
ZDB-GENE-030131-4909	8720
ZDB-GENE-030131-4913	51306
ZDB-GENE-030131-4915	10972
ZDB-GENE-030131-4917	51575
ZDB-GENE-030131-492	2181
ZDB-GENE-030131-4922	151987
ZDB-GENE-030131-4928	80119
ZDB-GENE-030131-4933	9874
ZDB-GENE-030131-4936	55778
ZDB-GENE-030131-494	9070
ZDB-GENE-030131-4944	57584
ZDB-GENE-030131-4945	10951
ZDB-GENE-030131-4949	9521
ZDB-GENE-030131-4956	115416
ZDB-GENE-030131-4958	6448
ZDB-GENE-030131-4967	5937
ZDB-GENE-030131-4968	4330
ZDB-GENE-030131-497	80205
ZDB-GENE-030131-4975	8621
ZDB-GENE-030131-4992	115353
ZDB-GENE-030131-5005	54927
ZDB-GENE-030131-5007	25901
ZDB-GENE-030131-5024	10672
ZDB-GENE-030131-5025	127829
ZDB-GENE-030131-5032	23644
ZDB-GENE-030131-5045	7555
ZDB-GENE-030131-505	754
ZDB-GENE-030131-5054	253935
ZDB-GENE-030131-5055	27107
ZDB-GENE-030131-5056	2729
ZDB-GENE-030131-5060	8853
ZDB-GENE-030131-5063	29789
ZDB-GENE-030131-5064	283337
ZDB-GENE-030131-5065	93973
ZDB-GENE-030131-5074	25776
ZDB-GENE-030131-5083	5704
ZDB-GENE-030131-5086	57120
ZDB-GENE-030131-5095	23060
ZDB-GENE-030131-5097	26151
ZDB-GENE-030131-5105	6839
ZDB-GENE-030131-5107	10363
ZDB-GENE-030131-5110	9223
ZDB-GENE-030131-512	204
ZDB-GENE-030131-5122	9364
ZDB-GENE-030131-5126	8812
ZDB-GENE-030131-5127	4643
ZDB-GENE-030131-5128	1938
ZDB-GENE-030131-5129	113277
ZDB-GENE-030131-513	1876
